timestamp,method,path,query_params,status_code,duration_ms,user_agent,request_body,response_body,error
2026-03-05T11:55:18.389345Z,OPTIONS,/auth/me,,200,1.61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Sa",,OK,
2026-03-05T11:55:18.389831Z,OPTIONS,/auth/me,,200,8.75,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Sa",,OK,
2026-03-05T11:55:18.406572Z,GET,/auth/me,,401,36.01,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Sa",,"{""detail"": ""Could not validate credentials""}",Could not validate credentials
2026-03-05T11:55:18.450577Z,GET,/auth/me,,401,1.86,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Sa",,"{""detail"": ""Could not validate credentials""}",Could not validate credentials
2026-03-05T11:55:30.695210Z,OPTIONS,/auth/login,,200,0.79,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Sa",,OK,
2026-03-05T11:55:30.703623Z,POST,/auth/login,,200,602.02,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Sa","{""email"": ""admin@mail.com"", ""password"": ""***""}","{""access_token"": ""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIzIiwiZXhwIjoxNzcyNzE1MzMxfQ.jyRRev5l22nuziYRowMz_0IJ9HVU4NSksK8Y46ROEos"", ""token_type"": ""bearer""}",
2026-03-05T11:55:31.318204Z,GET,/auth/me,,200,12.84,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Sa",,"{""id"": 3, ""email"": ""admin@mail.com"", ""preferences"": null, ""llm_config"": null, ""created_at"": ""2026-03-02T10:45:49""}",
2026-03-05T11:55:31.383597Z,OPTIONS,/projects/,,200,0.94,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Sa",,OK,
2026-03-05T11:55:31.384145Z,OPTIONS,/projects/,,200,6.08,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Sa",,OK,
2026-03-05T11:55:31.395871Z,GET,/projects/,,200,22.31,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Sa",,"[{""id"": 38, ""name"": ""Test Service 002"", ""description"": ""Drag & drop project with 2 services"", ""status"": ""deployed"", ""region"": ""us-east-1"", ""natural_language_input"": null, ""source"": ""drag_built"", ""created_at"": ""2026-03-03T10:28:15"", ""updated_at"": ""2026-03-03T10:30:10""}, {""id"": 37, ""name"": ""Test Application 001"", ""description"": """", ""status"": ""partial_deployed"", ""region"": ""us-east-1"", ""natural_language_input"": ""Create a scalable web app with EC2 and RDS"", ""source"": ""ai_generated"", ""created_at"": ""2026-03-03T10:26:53"", ""updated_at"": ""2026-03-04T16:07:03""}, {""id"": 36, ""name"": ""test Project 4"", ""description"": ""Drag & drop project with 2 services"", ""status"": ""destroyed"", ""region"": ""us-east-1"", ""natural_language_input"": null, ""source"": ""drag_built"", ""created_at"": ""2026-03-03T10:02:06"", ""updated_at"": ""2026-03-03T10:36:05""}, {""id"": 32, ""name"": ""Netflix Architecture"", ""description"": ""A basic infra based on Netflix "", ""status"": ""partial_deployed"", ""region"": ""us-east-1"", ""natural_language_input"": ""Hey, I need to create a netflix like system design, create an infra for that"", ""source"": ""ai_generated"", ""created_at"": ""2026-03-03T05:19:46"", ""updated_at"": ""2026-03-03T05:32:42""}, {""id"": 31, ""name"": ""S3 bucket"", ""description"": ""Just a single s3 bucket for now"", ""status"": ""deployed"", ""region"": ""us-east-1"", ""natural_language_input"": null, ""source"": ""drag_built"", ""created_at"": ""2026-03-02T17:41:35"", ""updated_at"": ""2026-03-02T18:01:41""}, {""id"": 30, ""name"": ""Amazon backend"", ""description"": """", ""status"": ""partial_deployed"", ""region"": ""us-east-1"", ""natural_language_input"": ""a microservices-based architecture, where independent services (catalog, cart, payment, order, inventory, recommendation) communicate via REST/gRPC and asynchronous messaging. It uses event-driven architecture with queues (e.g., SQS/Kafka) for loose coupling and high scalability. Data is stored in polyglot persistence (DynamoDB, RDS, S3, ElasticCache), optimized per use case. Deployed on distributed cloud infrastructure (AWS) with load balancers, auto-scaling, CDN (CloudFront), and multi-region replication for high availability and fault tolerance."", ""source"": ""ai_generated"", ""created_at"": ""2026-03-02T16:00:54"", ""updated_at"": ""2026-03-02T16:30:04""}, {""id"": 29, ""name"": ""IAM User"", ""description"": ""Drag & drop project with 1 services"", ""status"": ""ready"", ""region"": ""us-east-1"", ""natural_language_input"": null, ""source"": ""drag_built"", ""created_at"": ""2026-03-02T12:46:35"", ""updated_at"": ""2026-03-03T10:36:48""}, {""id"": 28, ""name"": ""Amazon System Design"", ""description"": """", ""status"": ""partial_deployed"", ""region"": ""us-east-1"", ""natural_language_input"": ""a microservices-based architecture, where independent services (catalog, cart, payment, order, inventory, recommendation) communicate via REST/gRPC and asynchronous messaging.  It uses event-driven architecture with queues (e.g., SQS/Kafka) for loose coupling and high scalability.  Data is stored in polyglot persistence (DynamoDB, RDS, S3, ElasticCache), optimized per use case.  Deployed on distributed cloud infrastructure (AWS) with load balancers, auto-scaling, CDN (CloudFront), and multi-region replication for high availability and fault tolerance."", ""source"": ""ai_generated"", ""created_at"": ""2026-03-02T12:36:01"", ""updated_at"": ""2026-03-02T15:59:28""}, {""id"": 25, ""name"": ""Drag EC2"", ""description"": ""Drag & drop project with 1 services"", ""status"": ""deployed"", ""region"": ""us-east-1"", ""natural_language_input"": null, ""source"": ""drag_built"", ""created_at"": ""2026-03-02T11:09:58"", ""updated_at"": ""2026-03-02T17:15:33""}, {""id"": 24, ""name"": ""EC2 testing"", ""description"": ""Drag & drop project with 3 services"", ""status"": ""partial_deployed"", ""region"": ""us-east-1"", ""natural_language_input"": ""Create a scalable web app with ECS and RDS"", ""source"": ""ai_generated"", ""created_at"": ""2026-03-02T11:09:09"", ""updated_at"": ""2026-03-02T17:24:58""}, {""id"": 22, ""name"": ""EC2 Instance"", ""description"": """", ""status"": ""deployed"", ""region"": ""us-east-1"", ""natural_language_input"": ""I need to deploy my app on ec2"", ""source"": ""ai_generated"", ""created_at"": ""2026-03-02T10:46:03"", ""updated_at"": ""2026-03-02T11:00:57""}]",
