timestamp,method,path,query_params,status_code,duration_ms,user_agent,request_body,response_body,error
2026-03-10T05:52:30.990725Z,OPTIONS,/auth/login,,200,1.54,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Sa",,OK,
2026-03-10T05:52:31.010976Z,POST,/auth/login,,401,656.07,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Sa","{""email"": ""admin@mail.com"", ""password"": ""***""}","{""detail"": ""Invalid email or password""}",Invalid email or password
2026-03-10T05:53:19.781193Z,POST,/auth/login,,401,562.42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Sa","{""email"": ""admin@mail.com"", ""password"": ""***""}","{""detail"": ""Invalid email or password""}",Invalid email or password
2026-03-10T05:53:34.867779Z,POST,/auth/login,,200,569.04,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Sa","{""email"": ""admin@mail.com"", ""password"": ""***""}","{""access_token"": ""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIzIiwiZXhwIjoxNzczMTI1NjE1fQ.NH6qGxFdmsxJ-nnH67NreYxyzZxBSziQdX4gxtPd9-0"", ""token_type"": ""bearer""}",
2026-03-10T05:53:35.450762Z,OPTIONS,/auth/me,,200,1.07,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Sa",,OK,
2026-03-10T05:53:35.460736Z,GET,/auth/me,,200,19.99,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Sa",,"{""id"": 3, ""email"": ""admin@mail.com"", ""preferences"": null, ""llm_config"": null, ""created_at"": ""2026-03-02T10:45:49""}",
2026-03-10T05:53:35.547887Z,OPTIONS,/projects/39,,200,2.08,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Sa",,OK,
2026-03-10T05:53:35.549160Z,OPTIONS,/projects/39,,200,4.61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Sa",,OK,
2026-03-10T05:53:35.559077Z,GET,/projects/39,,200,16.69,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Sa",,"{""id"": 39, ""name"": ""Leetcode System Design"", ""description"": """", ""status"": ""partial_deployed"", ""region"": ""us-east-1"", ""natural_language_input"": ""Hey, I have to design an architecture just like that of Leetcode, help me with the infra"", ""source"": ""ai_generated"", ""created_at"": ""2026-03-05T11:55:58"", ""updated_at"": ""2026-03-05T12:11:54""}",
2026-03-10T05:53:35.582506Z,GET,/projects/39,,200,16.07,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Sa",,"{""id"": 39, ""name"": ""Leetcode System Design"", ""description"": """", ""status"": ""partial_deployed"", ""region"": ""us-east-1"", ""natural_language_input"": ""Hey, I have to design an architecture just like that of Leetcode, help me with the infra"", ""source"": ""ai_generated"", ""created_at"": ""2026-03-05T11:55:58"", ""updated_at"": ""2026-03-05T12:11:54""}",
